,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
62,Book,True,8.0,164321.5,174382.5,108622.12928970123,45729.0,315409.0,none
63,Book,False,517.0,226939.0,339871.89555125724,322225.9673180831,15445.0,2594701.0,none
64,Bookcase,True,1.0,225513.0,225513.0,,225513.0,225513.0,none
65,Bookcase,False,524.0,226893.5,337563.5820610687,320914.9071120939,15445.0,2594701.0,none
66,Botany,True,1.0,226584.0,226584.0,,226584.0,226584.0,none
67,Botany,False,524.0,226893.5,337561.53816793894,320915.6186975079,15445.0,2594701.0,none
68,Bottle,True,1.0,41414.0,41414.0,,41414.0,41414.0,none
69,Bottle,False,524.0,226893.5,337914.91603053437,320690.7624736452,15445.0,2594701.0,none
70,Bracelet,True,2.0,53392.0,53392.0,8554.577838794852,47343.0,59441.0,none
71,Bracelet,False,523.0,226939.0,338436.034416826,320776.27517956414,15445.0,2594701.0,none
72,Branch,True,1.0,226584.0,226584.0,,226584.0,226584.0,none
73,Branch,False,524.0,226893.5,337561.53816793894,320915.6186975079,15445.0,2594701.0,none
74,Building,True,10.0,277229.0,340347.2,287445.92962998175,78726.0,1067642.0,none
75,Building,False,515.0,226671.0,337291.9572815534,321507.5410977871,15445.0,2594701.0,none
76,Cap,True,16.0,446760.0,459143.6875,347674.32719231537,33539.0,1161180.0,none
77,Cap,False,509.0,225965.0,333521.67190569744,319375.7633999851,15445.0,2594701.0,none
78,Car,True,5.0,258054.0,227872.8,92547.64873674534,78726.0,322339.0,none
79,Car,False,520.0,226759.5,338402.81923076924,321903.1914691393,15445.0,2594701.0,none
80,Carnivore,True,2.0,216641.0,216641.0,47890.928076202494,182777.0,250505.0,none
81,Carnivore,False,523.0,226848.0,337811.7552581262,321165.4439521389,15445.0,2594701.0,none
82,Cartoon,True,1.0,102613.0,102613.0,,102613.0,102613.0,none
83,Cartoon,False,524.0,226893.5,337798.1240458015,320787.74997727346,15445.0,2594701.0,none
84,Ceiling,True,1.0,842089.0,842089.0,,842089.0,842089.0,none
85,Ceiling,False,524.0,226759.5,336386.9103053435,320191.0263251196,15445.0,2594701.0,none
86,Celebrating,True,10.0,235192.5,375161.3,399083.1840478735,99791.0,1446238.0,none
87,Celebrating,False,515.0,226671.0,336615.9553398058,319369.59420472424,15445.0,2594701.0,none
88,Chair,True,13.0,444682.0,509153.1538461539,372812.1393628535,35177.0,1094263.0,none
89,Chair,False,512.0,226274.5,332987.966796875,318426.5561182786,15445.0,2594701.0,none
90,Championship,True,2.0,131811.5,131811.5,118060.66950724953,48330.0,215293.0,none
91,Championship,False,523.0,226939.0,338136.15105162526,320964.9400268849,15445.0,2594701.0,none
92,Cheek,True,15.0,351779.0,449730.93333333335,288269.54263934173,95971.0,962033.0,none
93,Cheek,False,510.0,226274.5,334044.8352941176,321208.4343905419,15445.0,2594701.0,none
94,Chest,True,1.0,453466.0,453466.0,,453466.0,453466.0,none
95,Chest,False,524.0,226759.5,337128.5572519084,320911.99595879065,15445.0,2594701.0,none
96,Child,True,1.0,69997.0,69997.0,,69997.0,69997.0,none
97,Child,False,524.0,226893.5,337860.36832061067,320738.8482505863,15445.0,2594701.0,none
98,Chin,True,60.0,299060.0,432422.1666666667,337877.0616027784,32209.0,1267306.0,greater
99,Chin,False,465.0,221726.0,325082.79569892475,316658.92900923383,15445.0,2594701.0,greater
100,City,True,11.0,406084.0,662312.9090909091,527234.946562622,190898.0,1934869.0,greater
101,City,False,514.0,225739.0,330395.6964980545,311908.45598431566,15445.0,2594701.0,greater
102,Cityscape,True,2.0,1072461.5,1072461.5,1219628.382792275,210054.0,1934869.0,none
103,Cityscape,False,523.0,226848.0,334539.01912045886,313495.9321799122,15445.0,2594701.0,none
104,Clothing,True,59.0,190645.0,298679.6779661017,284871.3188930096,38104.0,1446238.0,none
105,Clothing,False,466.0,231134.0,342246.1995708154,324843.09065113513,15445.0,2594701.0,none
106,Cloud,True,19.0,227687.0,250271.15789473685,145604.84348867854,37174.0,715705.0,none
107,Cloud,False,506.0,226627.5,340619.9169960474,325008.1824879732,15445.0,2594701.0,none
108,Coat,True,65.0,223193.0,368738.5230769231,409494.3797622604,30580.0,2594701.0,none
109,Coat,False,460.0,226893.5,332914.8391304348,306322.04433840595,15445.0,1934869.0,none
110,Collage,True,1.0,516454.0,516454.0,,516454.0,516454.0,none
111,Collage,False,524.0,226759.5,337008.35114503815,320856.4885329109,15445.0,2594701.0,none
112,Collar,True,40.0,303370.0,455525.275,402150.91771609423,62180.0,1685596.0,none
113,Collar,False,485.0,225513.0,327603.75051546394,311496.0971344545,15445.0,2594701.0,none
114,Comb over,True,1.0,252155.0,252155.0,,252155.0,252155.0,none
115,Comb over,False,524.0,226759.5,337512.73854961834,320930.5746264262,15445.0,2594701.0,none
116,Community,True,44.0,211853.5,272455.7272727273,258936.2663506182,16194.0,1406229.0,none
117,Community,False,481.0,230053.0,343286.44074844074,325285.44043409836,15445.0,2594701.0,none
118,Competition event,True,5.0,215293.0,178380.8,129246.41955079453,44106.0,340330.0,none
119,Competition event,False,520.0,226893.5,338878.70384615386,321604.89024924376,15445.0,2594701.0,none
120,Concert,True,3.0,179303.0,158946.0,39688.94693740311,113209.0,184326.0,none
121,Concert,False,522.0,227313.0,338375.46360153257,321271.53683229256,15445.0,2594701.0,none
122,Condominium,True,1.0,210054.0,210054.0,,210054.0,210054.0,none
123,Condominium,False,524.0,226893.5,337593.08396946563,320903.8730513697,15445.0,2594701.0,none
124,Conference hall,True,1.0,124439.0,124439.0,,124439.0,124439.0,none
125,Conference hall,False,524.0,226893.5,337756.4713740458,320816.9222257972,15445.0,2594701.0,none
