,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
2101,211857482296579_639318387545586,Jair Bolsonaro,2022-08-06,,https://www.facebook.com/522427482568011/posts/639318387545586,facebook,photo,43047,2512,4059,19:42:41,0.0480249,Font
2102,211857482296579_639318387545586,Jair Bolsonaro,2022-08-06,,https://www.facebook.com/522427482568011/posts/639318387545586,facebook,photo,43047,2512,4059,19:42:41,0.0480249,Dress shirt
2103,211857482296579_639318387545586,Jair Bolsonaro,2022-08-06,,https://www.facebook.com/522427482568011/posts/639318387545586,facebook,photo,43047,2512,4059,19:42:41,0.0480249,Gesture
2104,211857482296579_639318387545586,Jair Bolsonaro,2022-08-06,,https://www.facebook.com/522427482568011/posts/639318387545586,facebook,photo,43047,2512,4059,19:42:41,0.0480249,Smile
2105,211857482296579_639318387545586,Jair Bolsonaro,2022-08-06,,https://www.facebook.com/522427482568011/posts/639318387545586,facebook,photo,43047,2512,4059,19:42:41,0.0480249,Joy
2320,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Screenshot
2321,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Technology
2322,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Packaged goods
2323,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Font
2324,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Blurred
2325,211857482296579_644319153712176,Jair Bolsonaro,2022-08-11,,https://www.facebook.com/522427482568011/posts/644319153712176,facebook,photo,47593,2976,5015,17:10:20,0.0540257,Joy
2360,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Electronic device
2361,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Technology
2362,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Tableware
2363,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Screenshot
2364,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Dress shirt
2365,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Font
2366,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Smile
2367,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Collar
2368,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Tie
2369,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Gesture
2370,211857482296579_644890133655078,Jair Bolsonaro,2022-08-12,,https://www.facebook.com/522427482568011/posts/644890133655078,facebook,photo,44875,3197,4236,07:05:30,0.0504378,Joy
2973,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Event
2974,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Stage equipment
2975,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Suit
2976,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Projection screen
2977,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Technology
2978,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Display device
2979,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Chair
2980,211857482296579_3253136871619390,Jair Bolsonaro,2022-08-23,- Congresso Aço Brasil 2022 (São Paulo) 23/08/2022,https://www.facebook.com/522427482568011/videos/3253136871619390,facebook,video,79348,34577,9601,10:32:38,0.0959428,Exposed
4109,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Forest
4110,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Tree
4111,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Evergreen
4112,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Tints and shades
4113,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Font
4114,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Natural landscape
4115,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Sky
4116,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Rectangle
4117,211857482296579_674779303999494,Jair Bolsonaro,2022-09-08,"""Quando a vida parece difícil, os corajosos não se deitam e aceitam a derrota; em vez disso, estão ainda mais determinados a lutar por um futuro melhor""

- Com tais palavras, Rainha Elizabeth II mostra por que não foi apenas a Rainha dos britânicos, mas uma rainha para todos nós.

- É com grande pesar e comoção que o Brasil recebe a notícia do falecimento de Sua Majestade a Rainha Elizabeth II, uma mulher extraordinária e singular, cujo exemplo de liderança, de humildade e de amor à pátria seguirá inspirando a nós e ao mundo inteiro até o fim dos tempos.

- Muitas vezes, a eternidade nos surpreende, tirando de nós aqueles que amamos, mas, hoje, foi a vez da eternidade ser surpreendida, com a gloriosa chegada de Sua Alteza a Rainha do Reino Unido. Que Deus a receba em sua infinita bondade e conforte sua família e o povo britânico.

- Nesta data triste para o mundo, decretamos três dias de luto oficial e convidamos todo o povo brasileiro a prestar homenagens à Rainha Elizabeth II.

- DEUS SALVE A RAINHA!",https://www.facebook.com/522427482568011/posts/674779303999494,facebook,video,42887,2105,4993,16:49:33,0.0478137,Plant
5872,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Gadget
5873,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Multimedia
5874,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Screenshot
5875,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Electronic device
5876,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Technology
5877,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,News
5878,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Font
5879,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Product
5880,211857482296579_697662175044540,Jair Bolsonaro,2022-09-29,,https://www.facebook.com/522427482568011/posts/697662175044540,facebook,photo,44701,3098,3815,12:36:16,0.0502082,Joy
7369,211857482296579_724702415673849,Jair Bolsonaro,2022-10-15,"- Neste dia dos professores, que todos os mestres tenham o sentimento de dever cumprido, que em condições precárias ou confortáveis, em locais próximos ou distantes, saibam que cumprem uma missão civilizadora. Os professores são a imagem da sabedoria que queremos um dia possuir.

- Sabemos que a situação não é fácil e por isso demos o maior aumento da história para quem tanto batalha pela educação do nosso maior patrimônio, os nossos filhos. Que neste dia Deus abençoe nossos mestres e os ilumine com a certeza de que cumprem integralmente sua vocação!

- Jamais esqueceremos da Professora Heley de Abreu, símbolo da doação e do sacrifício no serviço às gerações futuras.",https://www.facebook.com/522427482568011/posts/724702415673849,facebook,photo,446065,78485,44149,23:47:59,0.5800155,Font
7370,211857482296579_724702415673849,Jair Bolsonaro,2022-10-15,"- Neste dia dos professores, que todos os mestres tenham o sentimento de dever cumprido, que em condições precárias ou confortáveis, em locais próximos ou distantes, saibam que cumprem uma missão civilizadora. Os professores são a imagem da sabedoria que queremos um dia possuir.

- Sabemos que a situação não é fácil e por isso demos o maior aumento da história para quem tanto batalha pela educação do nosso maior patrimônio, os nossos filhos. Que neste dia Deus abençoe nossos mestres e os ilumine com a certeza de que cumprem integralmente sua vocação!

- Jamais esqueceremos da Professora Heley de Abreu, símbolo da doação e do sacrifício no serviço às gerações futuras.",https://www.facebook.com/522427482568011/posts/724702415673849,facebook,photo,446065,78485,44149,23:47:59,0.5800155,Happy
7371,211857482296579_724702415673849,Jair Bolsonaro,2022-10-15,"- Neste dia dos professores, que todos os mestres tenham o sentimento de dever cumprido, que em condições precárias ou confortáveis, em locais próximos ou distantes, saibam que cumprem uma missão civilizadora. Os professores são a imagem da sabedoria que queremos um dia possuir.

- Sabemos que a situação não é fácil e por isso demos o maior aumento da história para quem tanto batalha pela educação do nosso maior patrimônio, os nossos filhos. Que neste dia Deus abençoe nossos mestres e os ilumine com a certeza de que cumprem integralmente sua vocação!

- Jamais esqueceremos da Professora Heley de Abreu, símbolo da doação e do sacrifício no serviço às gerações futuras.",https://www.facebook.com/522427482568011/posts/724702415673849,facebook,photo,446065,78485,44149,23:47:59,0.5800155,Gesture
