,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
1134,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Suit
1135,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Audio equipment
1136,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Spokesperson
1137,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Coat
1138,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Gesture
1139,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Blue
1140,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Person
1141,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Public address system
1142,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Microphone
1143,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Forehead
1144,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Exposed
1145,267949976607343_623129455840741,Lula,2022-07-19,"Pra crescer, o Brasil precisa de um presidente com credibilidade, que governe com previsibilidade e garanta a estabilidade em nosso país. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/623129455840741,facebook,video,12956,2850,2113,18:30:05,0.0539062,Hat
1151,267949976607343_623249685828718,Lula,2022-07-19,"O prazo para enviar propostas para o Programa Juntos Pelo Brasil termina amanhã! Milhares de pessoas já cadastraram suas sugestões, que irão compor o programa de governo do Movimento Vamos Juntos Pelo Brasil. Participe! #VamosJuntosPeloBrasil #EquipeLula",https://www.facebook.com/532424834911204/posts/623249685828718,facebook,link,10000,2573,618,21:00:45,0.0401124,Spokesperson
1152,267949976607343_623249685828718,Lula,2022-07-19,"O prazo para enviar propostas para o Programa Juntos Pelo Brasil termina amanhã! Milhares de pessoas já cadastraram suas sugestões, que irão compor o programa de governo do Movimento Vamos Juntos Pelo Brasil. Participe! #VamosJuntosPeloBrasil #EquipeLula",https://www.facebook.com/532424834911204/posts/623249685828718,facebook,link,10000,2573,618,21:00:45,0.0401124,Glasses
