,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
1493,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Person
1494,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Community
1495,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Social group
1496,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Happy
1497,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Font
1498,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Human
1499,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Muscle
1500,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Facial expression
1501,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Chin
1502,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Head
1503,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Hair
1504,267949976607343_628572958629724,Lula,2022-07-25,"Dia da Mulher Negra, Latino-Americana e Caribenha: data marca história de luta contra racismo e sexismo. Veja as politicas para a redução das desigualdades criadas por Lula e o PT: https://lula.com.br/dia-da-mulher-negra-latino-americana-e-caribenha-data-marca-historia-de-luta-contra-racismo-e-sexismo/ #equipeLula",https://www.facebook.com/532424834911204/posts/628572958629724,facebook,photo,4397,401,422,16:00:02,0.0139665,Joy
